Date,Open,High,Low,Close,Adj Close,Volume
1992-09-09,414.440002,425.269989,414.440002,419.769989,419.769989,1044150000
1992-09-16,419.709991,422.929993,417.130005,417.140015,417.140015,999910000
1992-09-23,417.140015,419.010010,412.709991,416.799988,416.799988,936840000
1992-09-30,416.790009,418.670013,396.799988,407.179993,407.179993,1067330000
1992-10-07,407.170013,410.640015,402.420013,409.299988,409.299988,881640000
1992-10-14,409.299988,417.980011,407.429993,415.480011,415.480011,1105770000
1992-10-21,415.529999,419.200012,413.100006,418.489990,418.489990,1024350000
1992-10-28,418.489990,422.809998,417.559998,419.920013,419.920013,1023810000
1992-11-04,419.910004,421.070007,415.579987,418.619995,418.619995,1040180000
1992-11-11,418.619995,423.100006,418.309998,419.269989,419.269989,1023970000
1992-11-18,419.269989,429.309998,419.239990,427.589996,427.589996,1129330000
1992-11-25,427.589996,431.929993,427.579987,430.779999,430.779999,802920000
1992-12-02,430.779999,436.989990,428.609985,436.989990,436.989990,1172050000
1992-12-09,436.989990,436.989990,431.920013,432.570007,432.570007,1050020000
1992-12-16,432.579987,441.640015,430.880005,440.309998,440.309998,1358180000
1992-12-23,440.290009,442.649994,437.260010,437.980011,437.980011,687010000
1992-12-30,437.980011,439.589996,433.549988,434.339996,434.339996,791400000
1993-01-06,434.339996,435.459991,426.880005,431.040009,431.040009,1320120000
1993-01-13,431.029999,439.489990,429.989990,435.130005,435.130005,1315390000
1993-01-20,435.140015,442.660004,432.480011,439.950012,439.950012,1422580000
1993-01-27,439.950012,442.869995,436.820007,442.549988,442.549988,1291330000
1993-02-03,442.559998,450.040009,442.559998,445.329987,445.329987,1505070000
1993-02-10,445.329987,449.359985,433.470001,433.910004,433.910004,1058760000
1993-02-17,433.929993,437.790009,428.250000,434.799988,434.799988,1564720000
1993-02-24,434.760010,447.910004,434.679993,447.899994,447.899994,1305980000
1993-03-03,447.899994,455.519989,445.559998,454.399994,454.399994,1331040000
1993-03-10,454.399994,456.760010,447.040009,451.369995,451.369995,1182840000
1993-03-17,451.359985,453.320007,446.079987,448.760010,448.760010,1288030000
1993-03-24,448.709991,452.809998,446.100006,451.970001,451.970001,1183640000
1993-03-31,451.970001,454.880005,439.480011,441.160004,441.160004,1426810000
1993-04-07,441.160004,450.399994,440.019989,449.220001,449.220001,1130750000
1993-04-14,449.220001,450.000000,441.809998,445.100006,445.100006,1384700000
1993-04-21,445.089996,445.769989,432.299988,438.010010,438.010010,1424900000
1993-04-28,438.010010,445.190002,435.589996,444.049988,444.049988,1258480000
1993-05-05,443.980011,446.089996,441.519989,444.359985,444.359985,1207330000
1993-05-12,444.320007,445.160004,437.829987,440.320007,440.320007,1294390000
1993-05-19,440.320007,450.589996,436.859985,448.850006,448.850006,1330780000
1993-05-26,448.850006,455.630005,447.670013,453.829987,453.829987,1012550000
1993-06-02,453.829987,454.529999,444.309998,444.709991,444.709991,1285130000
1993-06-09,444.709991,448.640015,444.089996,446.269989,446.269989,1182930000
1993-06-16,446.269989,448.980011,443.609985,445.929993,445.929993,1290990000
1993-06-23,445.959991,451.899994,442.500000,450.690002,450.690002,1274540000
1993-06-30,450.690002,451.470001,441.420013,441.429993,441.429993,1028720000
1993-07-07,441.399994,450.700012,441.399994,448.089996,448.089996,1210320000
1993-07-14,448.079987,451.119995,443.709991,447.309998,447.309998,1332130000
1993-07-21,447.279999,449.500000,443.720001,448.239990,448.239990,1229720000
1993-07-28,448.250000,450.769989,446.589996,449.269989,449.269989,1272250000
1993-08-04,449.269989,451.510010,446.940002,449.450012,449.450012,1201380000
1993-08-11,449.600006,453.700012,447.529999,453.130005,453.130005,1256190000
1993-08-18,453.209991,459.769989,453.209991,459.769989,459.769989,1366270000
1993-08-25,459.750000,463.559998,458.820007,463.559998,463.559998,1198870000
1993-09-01,463.549988,463.799988,457.950012,458.519989,458.519989,931570000
1993-09-08,458.519989,463.380005,453.750000,459.899994,459.899994,1314740000
1993-09-15,459.899994,461.959991,449.640015,452.950012,452.950012,1436920000
1993-09-22,452.940002,462.079987,452.940002,461.529999,461.529999,1310820000
1993-09-29,461.600006,463.149994,458.279999,461.200012,461.200012,1339500000
1993-10-06,461.239990,462.600006,456.399994,461.119995,461.119995,1222910000
1993-10-13,461.119995,471.100006,460.760010,466.209991,466.209991,1643550000
1993-10-20,466.209991,467.820007,462.049988,464.299988,464.299988,1441550000
1993-10-27,464.299988,469.109985,463.359985,468.440002,468.440002,1412430000
1993-11-03,468.440002,468.609985,454.359985,460.329987,460.329987,1513130000
1993-11-10,460.399994,466.739990,459.570007,466.739990,466.739990,1448520000
1993-11-17,466.739990,467.239990,457.079987,461.029999,461.029999,1473930000
1993-11-24,461.029999,464.829987,460.450012,461.790009,461.790009,880220000
1993-12-01,461.929993,466.890015,461.450012,466.760010,466.760010,1396660000
1993-12-08,465.880005,466.730011,462.459991,463.059998,463.059998,1379280000
1993-12-15,463.059998,466.899994,461.839996,465.299988,465.299988,1509410000
1993-12-22,465.079987,471.049988,465.079987,470.940002,470.940002,871840000
1993-12-29,470.880005,471.290009,464.359985,466.890015,466.890015,1230760000
1994-01-05,466.890015,475.279999,465.920013,474.130005,474.130005,1715890000
1994-01-12,474.130005,475.320007,471.799988,474.250000,474.250000,1436400000
1994-01-19,474.250000,475.559998,470.269989,470.920013,470.920013,1591190000
1994-01-26,470.920013,482.850006,470.720001,479.619995,479.619995,1609680000
1994-02-02,479.619995,482.230011,467.570007,471.049988,471.049988,1692140000
1994-02-09,471.049988,473.410004,466.890015,472.519989,472.519989,1443640000
1994-02-16,472.529999,475.119995,466.070007,471.459991,471.459991,1199590000
1994-02-23,471.480011,472.410004,462.019989,464.440002,464.440002,1499670000
1994-03-02,464.399994,468.070007,457.489990,465.880005,465.880005,1548470000
1994-03-09,465.940002,468.989990,462.459991,467.010010,467.010010,1546970000
1994-03-16,467.040009,471.089996,465.480011,468.799988,468.799988,1603430000
1994-03-23,468.890015,470.380005,452.429993,452.480011,452.480011,1427590000
1994-03-30,452.480011,452.489990,435.859985,448.290009,448.290009,1504480000
1994-04-06,448.290009,451.100006,444.980011,447.570007,447.570007,1356540000
1994-04-13,447.630005,448.570007,438.829987,442.540009,442.540009,1457460000
1994-04-20,442.540009,452.790009,439.399994,451.869995,451.869995,1591460000
1994-04-27,451.839996,453.980011,447.910004,453.029999,453.029999,1203570000
1994-05-04,453.040009,453.109985,441.839996,446.010010,446.010010,1364070000
1994-05-11,446.029999,449.369995,440.779999,449.369995,449.369995,1348220000
1994-05-18,449.390015,456.880005,448.869995,454.809998,454.809998,1465990000
1994-05-25,454.839996,457.769989,452.200012,456.500000,456.500000,913290000
1994-06-01,456.500000,461.869995,453.989990,458.209991,458.209991,1316790000
1994-06-08,458.209991,462.519989,455.429993,462.369995,462.369995,1263540000
1994-06-15,462.380005,463.230011,449.450012,451.339996,451.339996,1427830000
1994-06-22,451.399994,454.160004,439.829987,446.070007,446.070007,1286670000
1994-06-29,446.049988,449.829987,443.579987,446.369995,446.369995,952280000
1994-07-06,446.290009,450.239990,444.179993,447.950012,447.950012,1207710000
1994-07-13,448.029999,455.709991,447.970001,453.859985,453.859985,1343020000
1994-07-20,453.890015,454.320007,450.690002,453.359985,453.359985,1267700000
1994-07-27,453.359985,462.769989,451.359985,460.559998,460.559998,1320150000
1994-08-03,460.649994,461.489990,456.079987,457.920013,457.920013,1280080000
1994-08-10,457.980011,465.200012,456.880005,465.010010,465.010010,1334320000
1994-08-17,465.109985,466.579987,461.459991,464.510010,464.510010,1416320000
1994-08-24,464.510010,477.140015,464.510010,476.070007,476.070007,1460460000
1994-08-31,476.070007,477.589996,469.640015,471.859985,471.859985,1053300000
1994-09-07,471.859985,473.399994,466.149994,467.510010,467.510010,1416750000
1994-09-14,467.549988,474.809998,463.359985,463.359985,463.359985,1593310000
1994-09-21,463.420013,464.010010,458.470001,462.049988,462.049988,1519960000
1994-09-28,462.100006,465.549988,454.029999,454.589996,454.589996,1518950000
1994-10-05,454.589996,466.339996,449.269989,465.790009,465.790009,1485170000
1994-10-12,465.779999,471.299988,464.790009,467.660004,467.660004,1357440000
1994-10-19,467.690002,471.429993,458.260010,461.529999,461.529999,1572710000
1994-10-26,461.549988,474.739990,461.220001,468.420013,468.420013,1649570000
1994-11-02,468.410004,470.920013,461.250000,465.649994,465.649994,1442980000
1994-11-09,465.649994,469.950012,461.450012,465.029999,465.029999,1436320000
1994-11-16,465.059998,466.250000,450.079987,450.089996,450.089996,1657200000
1994-11-23,450.010010,455.170013,444.179993,455.170013,455.170013,1101150000
1994-11-30,455.170013,457.130005,447.970001,453.109985,453.109985,1426740000
1994-12-07,453.109985,453.109985,442.880005,450.149994,450.149994,1575060000
1994-12-14,450.049988,458.799988,450.049988,457.100006,457.100006,1768030000
1994-12-21,457.239990,462.730011,457.170013,462.470001,462.470001,1127180000
1994-12-28,462.470001,462.489990,457.200012,459.109985,459.109985,1015620000
1995-01-04,459.130005,464.589996,457.559998,461.679993,461.679993,1567870000
1995-01-11,461.679993,470.390015,458.649994,470.049988,470.049988,1643420000
1995-01-18,470.049988,470.429993,461.140015,465.859985,465.859985,1661330000
1995-01-25,465.859985,471.359985,464.399994,470.420013,470.420013,1716990000
1995-02-01,470.420013,481.950012,469.290009,480.809998,480.809998,1798740000
1995-02-08,480.809998,482.940002,479.529999,482.549988,482.549988,1496590000
1995-02-15,482.549988,485.540009,481.769989,482.720001,482.720001,1395090000
1995-02-22,482.739990,489.190002,482.450012,487.390015,487.390015,1639680000
1995-03-01,487.390015,487.829987,479.700012,482.119995,482.119995,1677890000
1995-03-08,482.119995,493.690002,481.570007,492.890015,492.890015,1673480000
1995-03-15,492.890015,499.190002,490.829987,495.070007,495.070007,1732440000
1995-03-22,495.070007,503.910004,493.670013,503.899994,503.899994,1606650000
1995-03-29,503.920013,508.149994,495.700012,505.239990,505.239990,1728950000
1995-04-05,505.269989,508.850006,503.170013,505.529999,505.529999,1522030000
1995-04-12,505.589996,512.030029,504.119995,505.369995,505.369995,1308070000
1995-04-19,505.369995,513.539978,501.190002,512.099976,512.099976,1827820000
1995-04-26,511.989990,515.599976,510.470001,514.859985,514.859985,1621490000
1995-05-03,514.929993,525.989990,514.859985,523.559998,523.559998,1822850000
1995-05-10,523.739990,529.080017,521.530029,528.190002,528.190002,1765310000
1995-05-17,528.190002,528.590027,517.070007,528.590027,528.590027,1702130000
1995-05-24,528.590027,531.909973,521.380005,523.580017,523.580017,1307830000
1995-05-31,523.700012,537.729980,522.169983,535.549988,535.549988,1748110000
1995-06-07,535.549988,536.229980,526.000000,536.049988,536.049988,1574820000
1995-06-14,536.049988,545.440002,533.830017,544.979980,544.979980,1813570000
1995-06-21,544.979980,551.070007,542.190002,542.429993,542.429993,1784540000
1995-06-28,542.429993,547.099976,540.719971,547.090027,547.090027,1110690000
1995-07-05,547.090027,558.479980,546.280029,554.780029,554.780029,2031360000
1995-07-12,555.270020,562.940002,554.270020,558.460022,558.460022,1811560000
1995-07-19,556.580017,561.750000,542.510010,561.099976,561.099976,1993560000
1995-07-26,561.099976,565.400024,556.669983,559.640015,559.640015,1685790000
1995-08-02,559.640015,565.619995,554.099976,560.390015,560.390015,1625320000
1995-08-09,560.390015,561.590027,553.039978,558.570007,558.570007,1472890000
1995-08-16,558.570007,563.340027,555.869995,559.520020,559.520020,1659210000
1995-08-23,559.520020,562.219971,555.200012,560.000000,560.000000,1426230000
1995-08-30,560.000000,569.200012,559.489990,569.169983,569.169983,1220160000
1995-09-06,569.169983,576.510010,569.000000,576.510010,576.510010,1650580000
1995-09-13,576.510010,585.070007,575.469971,584.200012,584.200012,1923890000
1995-09-20,584.200012,586.789978,578.250000,581.409973,581.409973,1774690000
1995-09-27,581.409973,587.609985,574.679993,582.340027,582.340027,1805200000
1995-10-04,582.340027,584.539978,571.549988,577.520020,577.520020,1708570000
1995-10-11,577.520020,587.390015,577.080017,586.780029,586.780029,1716610000
1995-10-18,586.780029,590.659973,583.729980,586.539978,586.539978,1953540000
1995-10-25,586.539978,587.190002,572.530029,581.500000,581.500000,1973670000
1995-11-01,581.500000,590.640015,581.039978,586.320007,586.320007,1797440000
1995-11-08,586.320007,593.900024,586.320007,589.289978,589.289978,1689490000
1995-11-15,589.289978,600.400024,588.359985,600.239990,600.239990,1978050000
1995-11-22,600.239990,606.450012,598.400024,606.450012,606.450012,1298840000
1995-11-29,606.450012,618.479980,605.369995,617.679993,617.679993,2074480000
1995-12-06,617.679993,621.109985,614.320007,618.780029,618.780029,1816870000
1995-12-13,618.780029,622.880005,605.049988,611.929993,611.929993,2421940000
1995-12-20,611.929993,614.500000,605.929993,614.299988,614.299988,1360370000
1995-12-27,614.299988,620.739990,612.359985,620.729980,620.729980,1226390000
1996-01-03,620.729980,624.489990,608.210022,609.450012,609.450012,1966400000
1996-01-10,609.450012,609.450012,597.289978,608.440002,608.440002,2020430000
1996-01-17,608.440002,613.450012,604.119995,612.789978,612.789978,2221800000
1996-01-24,612.789978,630.289978,612.789978,630.150024,630.150024,2143030000
1996-01-31,630.150024,646.669983,629.479980,646.330017,646.330017,2197360000
1996-02-07,646.330017,664.229980,645.590027,660.510010,660.510010,2254770000
1996-02-14,660.510010,661.530029,638.789978,640.650024,640.650024,1678590000
1996-02-21,640.650024,663.000000,640.650024,647.239990,647.239990,2190490000
1996-02-28,647.239990,655.799988,635.000000,655.789978,655.789978,2235410000
1996-03-06,655.789978,656.969971,627.630005,637.090027,637.090027,2305040000
1996-03-13,637.090027,656.179993,635.190002,651.690002,651.690002,2311030000
1996-03-20,651.690002,655.500000,645.570007,652.969971,652.969971,1843140000
1996-03-27,652.969971,655.270020,644.890015,655.260010,655.260010,1989300000
1996-04-03,655.260010,656.679993,638.039978,642.190002,642.190002,1608620000
1996-04-10,642.190002,645.570007,624.140015,645.000000,645.000000,2207810000
1996-04-17,645.000000,651.590027,638.710022,651.580017,651.580017,2164100000
1996-04-24,651.580017,656.429993,647.059998,654.169983,654.169983,2096290000
1996-05-01,654.169983,656.440002,636.190002,638.260010,638.260010,2068180000
1996-05-08,638.260010,666.960022,630.070007,665.599976,665.599976,2182760000
1996-05-15,665.599976,675.559998,662.789978,672.760010,672.760010,2063610000
1996-05-22,672.760010,681.099976,671.229980,672.229980,672.229980,1526150000
1996-05-29,672.229980,673.729980,664.559998,672.559998,672.559998,1784950000
1996-06-05,672.559998,680.320007,662.479980,670.969971,670.969971,2035880000
1996-06-12,670.969971,673.669983,661.340027,662.059998,662.059998,1857140000
1996-06-19,662.059998,671.070007,658.750000,668.479980,668.479980,2070750000
1996-06-26,668.479980,675.880005,661.559998,673.609985,673.609985,1996310000
1996-07-03,673.609985,673.640015,651.130005,654.750000,654.750000,1285460000
1996-07-10,654.750000,656.270020,605.880005,628.369995,628.369995,2440560000
1996-07-17,628.369995,644.440002,625.650024,626.869995,626.869995,2145560000
1996-07-24,626.190002,636.229980,616.429993,635.260010,635.260010,1840970000
1996-07-31,635.260010,663.640015,633.739990,662.380005,662.380005,1939280000
1996-08-07,662.380005,665.770020,658.950012,660.200012,660.200012,1730830000
1996-08-14,660.200012,667.119995,658.469971,665.690002,665.690002,1634100000
1996-08-21,665.690002,670.679993,662.159973,666.400024,666.400024,1603730000
1996-08-28,666.400024,667.409973,643.969971,654.719971,654.719971,1221680000
1996-09-04,654.719971,665.570007,648.890015,663.809998,663.809998,1745920000
1996-09-11,663.809998,686.479980,661.789978,682.940002,682.940002,2143990000
1996-09-18,682.940002,690.880005,679.059998,685.609985,685.609985,2072510000
1996-09-25,685.609985,690.150024,683.729980,689.080017,689.080017,2177460000
1996-10-02,689.080017,705.760010,689.080017,700.640015,700.640015,2106390000
1996-10-09,700.640015,708.070007,693.340027,702.570007,702.570007,1980430000
1996-10-16,702.570007,714.099976,699.150024,706.570007,706.570007,2218400000
1996-10-23,706.570007,708.250000,696.219971,701.500000,701.500000,2056290000
1996-10-30,701.500000,714.559998,700.049988,714.140015,714.140015,2271570000
1996-11-06,714.140015,733.039978,712.830017,729.559998,729.559998,2240150000
1996-11-13,729.559998,742.179993,728.030029,742.159973,742.159973,2289790000
1996-11-20,742.159973,762.119995,740.400024,755.960022,755.960022,2490180000
1996-11-27,755.960022,761.750000,747.580017,748.280029,748.280029,1321450000
1996-12-04,748.280029,753.429993,726.890015,747.539978,747.539978,2310500000
1996-12-11,747.539978,747.539978,716.690002,726.039978,726.039978,2413070000
1996-12-18,726.039978,755.409973,726.039978,751.030029,751.030029,2189660000
1996-12-25,751.030029,759.200012,740.739990,740.739990,740.739990,1247260000
1997-01-01,740.739990,753.309998,729.549988,753.229980,753.229980,1985770000
1997-01-08,753.229980,772.039978,746.919983,768.859985,768.859985,2635730000
1997-01-15,768.859985,783.719971,763.719971,782.719971,782.719971,2608670000
1997-01-22,782.719971,794.669983,761.750000,765.020020,765.020020,2804560000
1997-01-29,765.020020,791.859985,765.020020,789.260010,789.260010,2571230000
1997-02-05,789.260010,793.460022,773.429993,789.590027,789.590027,2595770000
1997-02-12,789.590027,816.289978,789.590027,816.289978,816.289978,2123250000
1997-02-19,816.289978,817.679993,798.419983,812.030029,812.030029,2479920000
1997-02-26,812.099976,812.700012,785.659973,790.950012,790.950012,2521970000
1997-03-05,790.950012,814.900024,790.950012,811.340027,811.340027,2543110000
1997-03-12,811.340027,811.340027,782.979980,789.659973,789.659973,2451890000
1997-03-19,789.659973,798.109985,778.039978,789.070007,789.070007,2611310000
1997-03-26,789.070007,794.890015,751.260010,759.640015,759.640015,2055110000
1997-04-02,759.640015,766.250000,744.039978,766.119995,766.119995,2425380000
1997-04-09,766.119995,769.530029,733.539978,754.719971,754.719971,2231840000
1997-04-16,754.719971,774.640015,751.989990,774.609985,774.609985,2376320000
1997-04-23,774.609985,794.440002,763.299988,794.049988,794.049988,2349500000
1997-04-30,794.049988,832.289978,791.210022,827.760010,827.760010,2669310000
1997-05-07,827.760010,838.559998,811.840027,833.130005,833.130005,2439520000
1997-05-14,833.130005,842.450012,826.409973,841.659973,841.659973,2245900000
1997-05-21,841.659973,851.530029,833.859985,849.710022,849.710022,1820850000
1997-05-28,849.710022,851.869995,831.869995,845.479980,845.479980,2450210000
1997-06-04,845.479980,870.049988,838.820007,865.270020,865.270020,2401030000
1997-06-11,865.270020,897.599976,865.150024,894.419983,894.419983,2639570000
1997-06-18,894.419983,901.770020,878.429993,896.340027,896.340027,2717380000
1997-06-25,896.340027,902.090027,879.320007,891.030029,891.030029,2681090000
1997-07-02,891.030029,923.260010,891.030029,918.750000,918.750000,1946440000
1997-07-09,918.750000,926.150024,902.479980,925.760010,925.760010,2724830000
1997-07-16,925.760010,939.320007,907.119995,933.979980,933.979980,2905440000
1997-07-23,933.979980,945.650024,926.909973,942.289978,942.289978,2720920000
1997-07-30,942.289978,957.729980,939.039978,952.369995,952.369995,2611760000
1997-08-06,952.369995,964.169983,925.390015,926.530029,926.530029,2684300000
1997-08-13,926.530029,935.770020,893.340027,926.010010,926.010010,2715450000
1997-08-20,926.010010,939.469971,905.419983,913.020020,913.020020,2318530000
1997-08-27,913.020020,927.580017,896.820007,927.580017,927.580017,1884230000
1997-09-03,927.580017,940.369995,924.049988,933.619995,933.619995,2613400000
1997-09-10,933.619995,947.659973,902.559998,945.640015,945.640015,2741200000
1997-09-17,945.640015,960.590027,941.989990,951.929993,951.929993,2802250000
1997-09-24,951.929993,959.780029,937.380005,947.280029,947.280029,2734280000
1997-10-01,947.280029,983.119995,947.280029,983.119995,983.119995,2744380000
1997-10-08,983.119995,983.119995,961.869995,970.280029,970.280029,2490760000
1997-10-15,970.280029,973.380005,931.580017,972.280029,972.280029,2793490000
1997-10-22,972.280029,972.609985,855.270020,921.849976,921.849976,3860670000
1997-10-29,921.849976,941.400024,903.679993,940.760010,940.760010,3234290000
1997-11-05,940.760010,949.619995,915.390015,923.780029,923.780029,2558350000
1997-11-12,923.780029,949.659973,900.609985,938.229980,938.229980,2972980000
1997-11-19,938.229980,964.549988,934.830017,950.820007,950.820007,2859140000
1997-11-26,950.820007,976.200012,950.820007,971.679993,971.679993,1843240000
1997-12-03,971.679993,986.250000,966.159973,975.780029,975.780029,2851120000
1997-12-10,975.780029,975.780029,947.000000,968.039978,968.039978,3033810000
1997-12-17,968.039978,974.299988,924.919983,939.130005,939.130005,3076710000
1997-12-24,939.130005,970.840027,932.700012,970.840027,970.840027,1363540000
1997-12-31,970.840027,982.630005,962.679993,966.580017,966.580017,2080440000
1998-01-07,966.580017,966.580017,912.830017,952.119995,952.119995,3418140000
1998-01-14,952.119995,978.599976,948.000000,978.599976,978.599976,2487200000
1998-01-21,978.599976,978.599976,950.859985,969.020020,969.020020,3142720000
1998-01-28,969.020020,1006.130005,969.020020,1006.000000,1006.000000,3489050000
1998-02-04,1006.000000,1022.150024,999.429993,1019.010010,1019.010010,3136660000
1998-02-11,1019.010010,1028.020020,1008.549988,1022.760010,1022.760010,2348610000
1998-02-18,1022.760010,1038.729980,1021.700012,1030.560059,1030.560059,2922730000
1998-02-25,1030.560059,1053.979980,1030.560059,1052.020020,1052.020020,3035940000
1998-03-04,1052.020020,1064.589966,1030.869995,1064.250000,1064.250000,3214670000
1998-03-11,1064.250000,1080.520020,1063.540039,1080.449951,1080.449951,3077940000
1998-03-18,1080.449951,1106.750000,1077.770020,1105.650024,1105.650024,3185310000
1998-03-25,1105.650024,1113.069946,1090.020020,1101.750000,1101.750000,3037840000
1998-04-01,1101.750000,1131.989990,1095.290039,1109.550049,1109.550049,3302100000
1998-04-08,1109.550049,1115.949951,1098.209961,1115.750000,1115.750000,2343480000
1998-04-15,1115.750000,1129.650024,1104.949951,1126.670044,1126.670044,3327710000
1998-04-22,1126.670044,1132.979980,1076.699951,1085.109985,1085.109985,3348380000
1998-04-29,1085.109985,1130.520020,1084.650024,1115.500000,1115.500000,3051690000
1998-05-06,1115.500000,1119.130005,1094.530029,1115.790039,1115.790039,2921930000
1998-05-13,1115.790039,1124.030029,1097.989990,1109.520020,1109.520020,2885500000
1998-05-20,1109.520020,1124.449951,1094.010010,1094.020020,1094.020020,2124690000
1998-05-27,1094.020020,1104.160034,1074.390015,1093.219971,1093.219971,2956310000
1998-06-03,1093.219971,1119.920044,1078.099976,1118.410034,1118.410034,2827390000
1998-06-10,1118.410034,1126.000000,1074.670044,1087.589966,1087.589966,3130600000
1998-06-17,1087.589966,1119.489990,1087.579956,1119.489990,1119.489990,3238990000
1998-06-24,1119.489990,1145.150024,1115.099976,1133.839966,1133.839966,3226400000
1998-07-01,1133.839966,1159.810059,1133.839966,1154.660034,1154.660034,2351450000
1998-07-08,1154.660034,1179.760010,1150.880005,1177.579956,1177.579956,3122090000
1998-07-15,1177.579956,1190.579956,1163.050049,1165.069946,1165.069946,3240010000
1998-07-22,1165.069946,1167.670044,1119.439941,1130.239990,1130.239990,3503590000
1998-07-29,1130.239990,1143.069946,1071.819946,1072.119995,1072.119995,3450660000
1998-08-05,1072.119995,1102.540039,1054.000000,1068.979980,1068.979980,3732680000
1998-08-12,1068.979980,1101.719971,1055.079956,1101.199951,1101.199951,3291410000
1998-08-19,1101.199951,1106.640015,1054.920044,1092.849976,1092.849976,3203960000
1998-08-26,1092.849976,1092.849976,939.979980,994.260010,994.260010,4587100000
1998-09-02,994.260010,1023.460022,956.510010,1023.460022,1023.460022,3370200000
1998-09-09,1023.460022,1038.380005,968.640015,1037.680054,1037.680054,3842700000
1998-09-16,1037.680054,1046.069946,993.820007,1029.630005,1029.630005,3591480000
1998-09-23,1029.630005,1066.109985,1028.489990,1049.020020,1049.020020,3893000000
1998-09-30,1049.020020,1049.020020,964.719971,984.590027,984.590027,4265900000
1998-10-07,984.590027,1010.710022,923.320007,994.799988,994.799988,4394100000
1998-10-14,994.799988,1084.060059,987.799988,1063.930054,1063.930054,4467800000
1998-10-21,1063.930054,1087.079956,1058.079956,1065.339966,1065.339966,3512050000
1998-10-28,1065.339966,1115.020020,1059.650024,1110.839966,1110.839966,3620000000
1998-11-04,1110.839966,1141.300049,1109.550049,1128.260010,1128.260010,3578690000
1998-11-11,1128.260010,1151.709961,1115.550049,1139.319946,1139.319946,3301050000
1998-11-18,1139.319946,1191.300049,1133.069946,1182.989990,1182.989990,3585010000
1998-11-25,1182.989990,1192.969971,1150.310059,1175.280029,1175.280029,2317630000
1998-12-02,1175.280029,1193.530029,1149.609985,1181.380005,1181.380005,3635100000
1998-12-09,1181.380005,1185.219971,1136.890015,1162.829956,1162.829956,3651400000
1998-12-16,1162.829956,1210.880005,1154.689941,1203.569946,1203.569946,3729800000
1998-12-23,1203.569946,1241.859985,1203.569946,1241.810059,1241.810059,2062530000
1998-12-30,1241.810059,1248.810059,1219.099976,1244.780029,1244.780029,2965420000
1999-01-06,1244.780029,1278.239990,1238.290039,1239.510010,1239.510010,4405900000
1999-01-13,1239.510010,1253.270020,1205.459961,1252.000000,1252.000000,3312300000
1999-01-20,1252.000000,1274.069946,1217.969971,1252.310059,1252.310059,4183700000
1999-01-27,1252.310059,1283.750000,1242.819946,1261.989990,1261.989990,4304500000
1999-02-03,1261.989990,1276.040039,1215.630005,1216.140015,1216.140015,4044300000
